filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,total_umi_count,duplication_rate,bc_not_found,perc_bc_not_found,skipped_reads,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//IPC298-rep3-A09_S9_umi_dedup_fine_grained_idx.csv,IPC298-rep3-A09_S9_umi_dedup_fine_grained_idx.csv,IPC298-rep3-A09_S9,IPC298,rep3,rep3,IPC298-rep3,37913951,34877333,23013218,0.65983307840654,1270607,0.0335129145469434,8898503,4777890,0.200725088814915,477569,1698108,18018304,19025263
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//Kelly-rep1-A10_S10_umi_dedup_fine_grained_idx.csv,Kelly-rep1-A10_S10_umi_dedup_fine_grained_idx.csv,Kelly-rep1-A10_S10,Kelly,rep1,rep1,Kelly-rep1,24520349,22491615,14346429,0.637856774624677,801398,0.032682976902164,5032910,3286808,0.202081369093639,373314,820616,12335116,12977967
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//Kelly-rep2-A11_S11_umi_dedup_fine_grained_idx.csv,Kelly-rep2-A11_S11_umi_dedup_fine_grained_idx.csv,Kelly-rep2-A11_S11,Kelly,rep2,rep2,Kelly-rep2,29340649,26898568,16435644,0.61102301059298,957008,0.0326171380871636,6007655,3937614,0.202107440951946,447508,960629,14776708,15545162
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//Kelly-rep3-A12_S12_umi_dedup_fine_grained_idx.csv,Kelly-rep3-A12_S12_umi_dedup_fine_grained_idx.csv,Kelly-rep3-A12_S12,Kelly,rep3,rep3,Kelly-rep3,22006158,20186682,12708471,0.629547292615993,718083,0.0326310026493493,4398524,2992419,0.203730760112978,344378,755674,11121414,11695687
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep1-B11_S22_umi_dedup_fine_grained_idx.csv,KMRC1-rep1-B11_S22_umi_dedup_fine_grained_idx.csv,KMRC1-rep1-B11_S22,KMRC1,rep1,rep1,KMRC1-rep1,68887787,62874102,33598062,0.534370447151675,2311410,0.0335532624962971,17603270,9097063,0.225427143316674,1309678,3606373,29281843,31257718
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep2-B12_S23_umi_dedup_fine_grained_idx.csv,KMRC1-rep2-B12_S23_umi_dedup_fine_grained_idx.csv,KMRC1-rep2-B12_S23,KMRC1,rep2,rep2,KMRC1-rep2,62025610,56679855,28973106,0.511171138317132,2082877,0.0335809192364251,16036750,8086945,0.223088279476701,1169645,3223483,26378310,28163032
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep3-C01_S24_umi_dedup_fine_grained_idx.csv,KMRC1-rep3-C01_S24_umi_dedup_fine_grained_idx.csv,KMRC1-rep3-C01_S24,KMRC1,rep3,rep3,KMRC1-rep3,50882389,46386031,21721653,0.468280051811288,1704090,0.0334907623932516,12604208,6747090,0.2244599833309,801033,2921579,21854406,23312121
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep4-C02_S25_umi_dedup_fine_grained_idx.csv,KMRC1-rep4-C02_S25_umi_dedup_fine_grained_idx.csv,KMRC1-rep4-C02_S25,KMRC1,rep4,rep1,KMRC1-rep1,34880636,31767525,12680261,0.39915797658143,1165468,0.0334130375375036,8831789,4402183,0.219092931256951,825310,2017660,14735262,15690583
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep5-C03_S26_umi_dedup_fine_grained_idx.csv,KMRC1-rep5-C03_S26_umi_dedup_fine_grained_idx.csv,KMRC1-rep5-C03_S26,KMRC1,rep5,rep2,KMRC1-rep2,21521085,19606675,7725692,0.394033766561643,723461,0.0336163813302164,6370531,2543061,0.213884298855221,298580,1047673,8749791,9346830
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC1-rep6-C04_S27_umi_dedup_fine_grained_idx.csv,KMRC1-rep6-C04_S27_umi_dedup_fine_grained_idx.csv,KMRC1-rep6-C04_S27,KMRC1,rep6,rep3,KMRC1-rep3,38651886,35220544,14372725,0.408077882045206,1295104,0.0335068772582016,9767040,4862141,0.220176404095579,1005467,2365103,16165839,17220793
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep1-C05_S28_umi_dedup_fine_grained_idx.csv,KMRC20-rep1-C05_S28_umi_dedup_fine_grained_idx.csv,KMRC20-rep1-C05_S28,KMRC20,rep1,rep1,KMRC20-rep1,32748029,29857370,4022616,0.134727740588002,1091744,0.0333377010262205,6820155,4226555,0.199008768890755,534726,1264455,16177742,17011479
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep2-C06_S29_umi_dedup_fine_grained_idx.csv,KMRC20-rep2-C06_S29_umi_dedup_fine_grained_idx.csv,KMRC20-rep2-C06_S29,KMRC20,rep2,rep2,KMRC20-rep2,32404496,29541975,4236796,0.143416139239167,1077250,0.0332438436937887,6648313,4184873,0.198396123700916,519819,1280321,16078503,16908649
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep3-C07_S30_umi_dedup_fine_grained_idx.csv,KMRC20-rep3-C07_S30_umi_dedup_fine_grained_idx.csv,KMRC20-rep3-C07_S30,KMRC20,rep3,rep3,KMRC20-rep3,30122457,27463341,4195541,0.15276877638449,994769,0.0330241653262216,6234068,3876029,0.197286897896447,473239,1109372,14997286,15770633
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep4-C08_S31_umi_dedup_fine_grained_idx.csv,KMRC20-rep4-C08_S31_umi_dedup_fine_grained_idx.csv,KMRC20-rep4-C08_S31,KMRC20,rep4,rep1,KMRC20-rep1,60356081,54939643,10461579,0.190419493625031,1985624,0.032898491205882,12659550,7868487,0.20339355146898,1221402,2372671,29274853,30817533
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep5-C09_S32_umi_dedup_fine_grained_idx.csv,KMRC20-rep5-C09_S32_umi_dedup_fine_grained_idx.csv,KMRC20-rep5-C09_S32,KMRC20,rep5,rep2,KMRC20-rep2,53286912,48598388,8493449,0.17476812193853,1751067,0.0328611085588897,11076914,6925941,0.201724376562678,1101006,2086784,26046215,27407743
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//KMRC20-rep6-C10_S33_umi_dedup_fine_grained_idx.csv,KMRC20-rep6-C10_S33_umi_dedup_fine_grained_idx.csv,KMRC20-rep6-C10_S33,KMRC20,rep6,rep3,KMRC20-rep3,55888171,50971935,9311837,0.182685570010242,1851851,0.033134936550348,11621566,7291893,0.202502649554997,1136909,2204583,27295285,28716984
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//MUT-plx-LacZ-rep1-D07_S40_umi_dedup_fine_grained_idx.csv,MUT-plx-LacZ-rep1-D07_S40_umi_dedup_fine_grained_idx.csv,MUT-plx-LacZ-rep1-D07_S40,MUT-plx-LacZ,rep1,rep1,MUT-plx-LacZ-rep1,37297570,34673900,27457935,0.79189058629113,1226669,0.0328887109803668,10765375,4129159,0.186427036107571,642651,1116946,17229910,18019769
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//MUT-plx-LacZ-rep2-D08_S41_umi_dedup_fine_grained_idx.csv,MUT-plx-LacZ-rep2-D08_S41_umi_dedup_fine_grained_idx.csv,MUT-plx-LacZ-rep2-D08_S41,MUT-plx-LacZ,rep2,rep2,MUT-plx-LacZ-rep2,32831627,30608073,24490017,0.800116263444615,1078880,0.0328609971111088,10072429,3590075,0.186736007562494,425633,884608,14949497,15635328
