filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,bc_not_found,perc_bc_not_found,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
U:/processed_data/reprocess_250221/K562/K562_K700E-H04_S262_umi_dedup_fine_grained_idx.csv,K562_K700E-H04_S262_umi_dedup_fine_grained_idx.csv,K562_K700E-H04_S262,K562K700E,rep1,rep1,K562K700E-rep1,41505772,38942448,1372050,0.0330568480933206,4796792,0.173841153685578,991311,2133110,21823074,22796168
U:/processed_data/reprocess_250221/K562/K562_K700E-H05_S263_umi_dedup_fine_grained_idx.csv,K562_K700E-H05_S263_umi_dedup_fine_grained_idx.csv,K562_K700E-H05_S263,K562K700E,rep2,rep2,K562K700E-rep2,42735524,40181661,1424120,0.0333240327180731,4882770,0.171866104682968,1081675,2126914,22515348,23527544
U:/processed_data/reprocess_250221/K562/K562_K700E-H06_S264_umi_dedup_fine_grained_idx.csv,K562_K700E-H06_S264_umi_dedup_fine_grained_idx.csv,K562_K700E-H06_S264,K562K700E,rep3,rep3,K562K700E-rep3,36274891,34056439,1205193,0.0332238903212693,4119836,0.168458779603311,783987,1751516,19487690,20336212
U:/processed_data/reprocess_250221/K562/K562_WT-H01_S259_umi_dedup_fine_grained_idx.csv,K562_WT-H01_S259_umi_dedup_fine_grained_idx.csv,K562_WT-H01_S259,K562WT,rep1,rep1,K562WT-rep1,73478733,69240298,2394265,0.0325844622280028,8923925,0.167558570558664,937840,3747362,42687228,44334616
U:/processed_data/reprocess_250221/K562/K562_WT-H02_S260_umi_dedup_fine_grained_idx.csv,K562_WT-H02_S260_umi_dedup_fine_grained_idx.csv,K562_WT-H02_S260,K562WT,rep2,rep2,K562WT-rep2,92707992,87286144,3114571,0.0335954962760924,10631253,0.165063173006325,1197988,4206468,51716963,53775924
U:/processed_data/reprocess_250221/K562/K562_WT-H03_S261_umi_dedup_fine_grained_idx.csv,K562_WT-H03_S261_umi_dedup_fine_grained_idx.csv,K562_WT-H03_S261,K562WT,rep3,rep3,K562WT-rep3,53634921,50372548,1792567,0.0334216396067778,6208418,0.165054827452884,623672,2346936,30223488,31405859
U:/processed_data/reprocess_250221/nova230516/769P-rep1_umi_dedup_fine_grained_idx.csv,769P-rep1_umi_dedup_fine_grained_idx.csv,769P-rep1,769P,rep1,rep1,769P-rep1,43846612,41270936,1448518,0.0330360302410594,5350590,0.187345391443917,1046097,1894774,22145178,23209440
U:/processed_data/reprocess_250221/nova230516/769P-rep2_umi_dedup_fine_grained_idx.csv,769P-rep2_umi_dedup_fine_grained_idx.csv,769P-rep2,769P,rep2,rep2,769P-rep2,49465181,46412679,1631880,0.0329904786965199,6211057,0.194523196576523,1154563,2116599,24535215,25718590
U:/processed_data/reprocess_250221/nova230516/769P-rep3_umi_dedup_fine_grained_idx.csv,769P-rep3_umi_dedup_fine_grained_idx.csv,769P-rep3,769P,rep3,rep3,769P-rep3,45547717,42882710,1524717,0.0334751574925259,5725903,0.193598509178317,1096513,2016937,22757525,23850270
U:/processed_data/reprocess_250221/nova230516/786O-rep1_umi_dedup_fine_grained_idx.csv,786O-rep1_umi_dedup_fine_grained_idx.csv,786O-rep1,786O,rep1,rep1,786O-rep1,31847145,30052689,1064593,0.0334282083998424,3489223,0.168586598255837,1800168,2037668,16386391,17207695
U:/processed_data/reprocess_250221/nova230516/786O-rep2_umi_dedup_fine_grained_idx.csv,786O-rep2_umi_dedup_fine_grained_idx.csv,786O-rep2,786O,rep2,rep2,786O-rep2,35909859,33766051,1186934,0.0330531512251273,4026799,0.167984922569352,1915942,2268484,19005886,19944394
U:/processed_data/reprocess_250221/nova230516/786O-rep3_umi_dedup_fine_grained_idx.csv,786O-rep3_umi_dedup_fine_grained_idx.csv,786O-rep3,786O,rep3,rep3,786O-rep3,35647124,33600420,1183460,0.033199312236241,3922231,0.168089277319959,1722468,2185339,18480322,19411982
U:/processed_data/reprocess_250221/nova230516/8MGBA_Nuc-rep1_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep1_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep1,8MGBA,rep1,rep1,8MGBA-rep1,46606181,43769289,1505921,0.032311615491516,5210445,0.165590052478983,1108079,2173531,25288683,26255485
U:/processed_data/reprocess_250221/nova230516/8MGBA_Nuc-rep2_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep2_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep2,8MGBA,rep2,rep2,8MGBA-rep2,36250208,33921631,1185797,0.0327114536832451,4114442,0.166751337038728,796717,1734102,19794016,20559675
U:/processed_data/reprocess_250221/nova230516/8MGBA_Nuc-rep3_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep3_umi_dedup_fine_grained_idx.csv,8MGBA_Nuc-rep3,8MGBA,rep3,rep3,8MGBA-rep3,38196251,36048449,1250913,0.0327496277056091,4311302,0.165710881787655,941275,1845300,20899253,21705710
U:/processed_data/reprocess_250221/nova230516/8MGBA_tfx-rep1_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep1_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep1,8MGBA,rep1,rep1,8MGBA-rep1,22559637,21252614,741308,0.0328599258933111,2362347,0.170836887392578,1540310,1058835,10918057,11465738
U:/processed_data/reprocess_250221/nova230516/8MGBA_tfx-rep2_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep2_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep2,8MGBA,rep2,rep2,8MGBA-rep2,23349099,22013058,768154,0.032898657031691,2444200,0.171311702912061,1537752,1093247,11257867,11823360
U:/processed_data/reprocess_250221/nova230516/8MGBA_tfx-rep3_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep3_umi_dedup_fine_grained_idx.csv,8MGBA_tfx-rep3,8MGBA,rep3,rep3,8MGBA-rep3,35773177,33718468,1171936,0.032760187891615,3715697,0.170856588730059,2557413,1703468,17178699,18031764
U:/processed_data/reprocess_250221/nova230516/A172-rep1_umi_dedup_fine_grained_idx.csv,A172-rep1_umi_dedup_fine_grained_idx.csv,A172-rep1,A172,rep1,rep1,A172-rep1,40874632,38451705,1363602,0.0333605939253471,3817551,0.170710403362165,1196286,2142584,17321968,18545181
U:/processed_data/reprocess_250221/nova230516/A172-rep2_umi_dedup_fine_grained_idx.csv,A172-rep2_umi_dedup_fine_grained_idx.csv,A172-rep2,A172,rep2,rep2,A172-rep2,23229526,21835258,787694,0.0339091723180232,2251944,0.175656000213413,711025,1258506,9903443,10568250
U:/processed_data/reprocess_250221/nova230516/A172-rep3_umi_dedup_fine_grained_idx.csv,A172-rep3_umi_dedup_fine_grained_idx.csv,A172-rep3,A172,rep3,rep3,A172-rep3,32712370,30799254,1108761,0.0338942424532371,3052934,0.172387275454791,1003048,1666347,13726764,14656807
U:/processed_data/reprocess_250221/nova230516/A375_100tfx-rep1_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep1_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep1,A375,rep1,rep1,A375-rep1,6549765,6174054,216733,0.0330901948390515,660845,0.183007797517655,270118,214192,2798020,2950176
U:/processed_data/reprocess_250221/nova230516/A375_100tfx-rep2_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep2_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep2,A375,rep2,rep2,A375-rep2,11269038,10595250,372598,0.03306386933827,1130536,0.183145422879116,424126,344395,4779599,5042351
U:/processed_data/reprocess_250221/nova230516/A375_100tfx-rep3_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep3_umi_dedup_fine_grained_idx.csv,A375_100tfx-rep3,A375,rep3,rep3,A375-rep3,18567585,17426065,614071,0.0330722062131397,1831889,0.182896886830486,662557,529133,7756801,8184077
U:/processed_data/reprocess_250221/nova230516/A375_150tfx-rep1_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep1_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep1,A375,rep1,rep1,A375-rep1,9361742,8822430,307785,0.0328768940652285,992349,0.189143944338046,371922,303886,4036837,4254179
U:/processed_data/reprocess_250221/nova230516/A375_150tfx-rep2_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep2_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep2,A375,rep2,rep2,A375-rep2,12293472,11606260,404238,0.032882329743786,1268262,0.184528153644697,465945,380555,5317779,5604738
U:/processed_data/reprocess_250221/nova230516/A375_150tfx-rep3_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep3_umi_dedup_fine_grained_idx.csv,A375_150tfx-rep3,A375,rep3,rep3,A375-rep3,14922270,14020983,491326,0.0329256875797047,1519428,0.184312364033622,527934,459518,6377799,6724338
U:/processed_data/reprocess_250221/nova230516/ACHN-rep1_umi_dedup_fine_grained_idx.csv,ACHN-rep1_umi_dedup_fine_grained_idx.csv,ACHN-rep1,ACHN,rep1,rep1,ACHN-rep1,15920573,15033911,514419,0.0323115882826579,1848959,0.16814257715451,581114,967338,8727032,9147417
U:/processed_data/reprocess_250221/nova230516/ACHN-rep2_umi_dedup_fine_grained_idx.csv,ACHN-rep2_umi_dedup_fine_grained_idx.csv,ACHN-rep2,ACHN,rep2,rep2,ACHN-rep2,12442937,11738369,402687,0.0323626970063418,1443417,0.168407502621054,430322,755166,6796564,7127561
U:/processed_data/reprocess_250221/nova230516/ACHN-rep3_umi_dedup_fine_grained_idx.csv,ACHN-rep3_umi_dedup_fine_grained_idx.csv,ACHN-rep3,ACHN,rep3,rep3,ACHN-rep3,18182849,17099753,587922,0.0323338768308531,2102480,0.168274500460088,595554,1103643,9910082,10391867
U:/processed_data/reprocess_250221/nova230516/CAL120-rep1_umi_dedup_fine_grained_idx.csv,CAL120-rep1_umi_dedup_fine_grained_idx.csv,CAL120-rep1,CAL120,rep1,rep1,CAL120-rep1,105369281,99461401,3439380,0.0326412021355636,11335112,0.169227131724605,4837501,6017484,53109953,55646535
U:/processed_data/reprocess_250221/nova230516/CAL120-rep2_umi_dedup_fine_grained_idx.csv,CAL120-rep2_umi_dedup_fine_grained_idx.csv,CAL120-rep2,CAL120,rep2,rep2,CAL120-rep2,33751398,31914231,1096975,0.0325016166737745,3641087,0.171449156674887,1504579,1816799,16800907,17596037
U:/processed_data/reprocess_250221/nova230516/CAL120-rep3_umi_dedup_fine_grained_idx.csv,CAL120-rep3_umi_dedup_fine_grained_idx.csv,CAL120-rep3,CAL120,rep3,rep3,CAL120-rep3,35761287,33751332,1171905,0.0327702132196752,3889862,0.172400043097108,1322647,1946849,17866868,18673137
U:/processed_data/reprocess_250221/nova230516/COGN278-rep1_umi_dedup_fine_grained_idx.csv,COGN278-rep1_umi_dedup_fine_grained_idx.csv,COGN278-rep1,COGN278,rep1,rep1,COGN278-rep1,34550663,32653667,1146267,0.0331764111154683,4083137,0.17120036823406,1536631,1706794,18964714,19766911
U:/processed_data/reprocess_250221/nova230516/COGN278-rep2_umi_dedup_fine_grained_idx.csv,COGN278-rep2_umi_dedup_fine_grained_idx.csv,COGN278-rep2,COGN278,rep2,rep2,COGN278-rep2,42942126,40570895,1416235,0.0329800858019931,5114042,0.175720426355965,1952313,2028094,23016562,23989245
U:/processed_data/reprocess_250221/nova230516/COGN278-rep3_umi_dedup_fine_grained_idx.csv,COGN278-rep3_umi_dedup_fine_grained_idx.csv,COGN278-rep3,COGN278,rep3,rep3,COGN278-rep3,33586330,31689983,1105398,0.0329121401474945,3961106,0.172862078212651,1566507,1612092,18185696,18953729
U:/processed_data/reprocess_250221/nova230516/COLO783-rep1_umi_dedup_fine_grained_idx.csv,COLO783-rep1_umi_dedup_fine_grained_idx.csv,COLO783-rep1,COLO783,rep1,rep1,COLO783-rep1,27139401,25665111,887600,0.0327052170385043,3045416,0.164656295980545,800326,1098209,14855118,15450178
U:/processed_data/reprocess_250221/nova230516/COLO783-rep2_umi_dedup_fine_grained_idx.csv,COLO783-rep2_umi_dedup_fine_grained_idx.csv,COLO783-rep2,COLO783,rep2,rep2,COLO783-rep2,19747473,18668157,655607,0.0331995389992431,2213246,0.166350150468897,628757,742910,10660104,11091497
U:/processed_data/reprocess_250221/nova230516/COLO783-rep3_umi_dedup_fine_grained_idx.csv,COLO783-rep3_umi_dedup_fine_grained_idx.csv,COLO783-rep3,COLO783,rep3,rep3,COLO783-rep3,15820456,14978082,518325,0.0327629620789692,1770092,0.166391852374293,482123,598569,8521139,8868001
U:/processed_data/reprocess_250221/nova230516/DAOY-rep1_umi_dedup_fine_grained_idx.csv,DAOY-rep1_umi_dedup_fine_grained_idx.csv,DAOY-rep1,DAOY,rep1,rep1,DAOY-rep1,70094164,66059245,2243679,0.032009497966193,7852220,0.164933163086413,2476475,3206380,38248520,39756277
U:/processed_data/reprocess_250221/nova230516/DAOY-rep2_umi_dedup_fine_grained_idx.csv,DAOY-rep2_umi_dedup_fine_grained_idx.csv,DAOY-rep2,DAOY,rep2,rep2,DAOY-rep2,92100170,86838437,2961470,0.0321548809301872,10300114,0.165664338813599,3563416,3987201,49886041,51874486
U:/processed_data/reprocess_250221/nova230516/DAOY-rep3_umi_dedup_fine_grained_idx.csv,DAOY-rep3_umi_dedup_fine_grained_idx.csv,DAOY-rep3,DAOY,rep3,rep3,DAOY-rep3,81040333,76525406,2593756,0.0320057421284288,9057281,0.166347420051212,2815244,3382830,43657516,45390699
U:/processed_data/reprocess_250221/nova230516/DBTR05MG-rep1_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep1_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep1,DBTRG05MG,rep1,rep1,DBTRG05MG-rep1,33889391,31980444,1122604,0.0331255288712624,3277675,0.165782984740636,1052515,1763920,15670730,16493202
U:/processed_data/reprocess_250221/nova230516/DBTR05MG-rep2_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep2_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep2,DBTRG05MG,rep2,rep2,DBTRG05MG-rep2,19844401,18621585,660478,0.0332828388218924,1941835,0.167274228655563,602799,1062538,9185850,9666857
U:/processed_data/reprocess_250221/nova230516/DBTR05MG-rep3_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep3_umi_dedup_fine_grained_idx.csv,DBTR05MG-rep3,DBTRG05MG,rep3,rep3,DBTRG05MG-rep3,22066968,20742968,741493,0.033601942958362,2147774,0.166974438328056,705140,1213105,10188619,10715117
U:/processed_data/reprocess_250221/nova230516/EFO27-rep1_umi_dedup_fine_grained_idx.csv,EFO27-rep1_umi_dedup_fine_grained_idx.csv,EFO27-rep1,EFO27,rep1,rep1,EFO27-rep1,46189898,43575619,1510256,0.0326966731989752,4819767,0.168802299940955,2066277,2399365,22590500,23732966
U:/processed_data/reprocess_250221/nova230516/EFO27-rep2_umi_dedup_fine_grained_idx.csv,EFO27-rep2_umi_dedup_fine_grained_idx.csv,EFO27-rep2,EFO27,rep2,rep2,EFO27-rep2,20788567,19598002,684387,0.0329213167987962,2153948,0.168738753905507,997067,1175126,10098062,10611039
U:/processed_data/reprocess_250221/nova230516/EFO27-rep3_umi_dedup_fine_grained_idx.csv,EFO27-rep3_umi_dedup_fine_grained_idx.csv,EFO27-rep3,EFO27,rep3,rep3,EFO27-rep3,54368980,51181585,1783576,0.032805029632706,5674468,0.169419354842562,2567701,2919704,26477761,27819155
U:/processed_data/reprocess_250221/nova230516/GAMG-rep1_umi_dedup_fine_grained_idx.csv,GAMG-rep1_umi_dedup_fine_grained_idx.csv,GAMG-rep1,GAMG,rep1,rep1,GAMG-rep1,55505812,52189478,1861535,0.0335376590833407,6081384,0.177527204815217,1984621,3344265,26586206,28174684
U:/processed_data/reprocess_250221/nova230516/GAMG-rep2_umi_dedup_fine_grained_idx.csv,GAMG-rep2_umi_dedup_fine_grained_idx.csv,GAMG-rep2,GAMG,rep2,rep2,GAMG-rep2,40327944,37786729,1345238,0.0333574654834871,4384918,0.175264528482038,1387484,2461880,19478174,20633938
U:/processed_data/reprocess_250221/nova230516/GAMG-rep3_umi_dedup_fine_grained_idx.csv,GAMG-rep3_umi_dedup_fine_grained_idx.csv,GAMG-rep3,GAMG,rep3,rep3,GAMG-rep3,54093911,50901526,1810904,0.0334770395876904,5835230,0.17455045755694,2003472,3210841,26064026,27594817
U:/processed_data/reprocess_250221/nova230516/GB1-rep1_umi_dedup_fine_grained_idx.csv,GB1-rep1_umi_dedup_fine_grained_idx.csv,GB1-rep1,GB1,rep1,rep1,GB1-rep1,32489951,30459726,1074021,0.0330570212309646,3394791,0.174496678447845,1008586,1837673,15194770,16059969
U:/processed_data/reprocess_250221/nova230516/GB1-rep2_umi_dedup_fine_grained_idx.csv,GB1-rep2_umi_dedup_fine_grained_idx.csv,GB1-rep2,GB1,rep2,rep2,GB1-rep2,31268292,29352460,1029698,0.0329310600016144,3300502,0.174225504624165,934686,1758066,14807946,15643349
U:/processed_data/reprocess_250221/nova230516/GB1-rep3_umi_dedup_fine_grained_idx.csv,GB1-rep3_umi_dedup_fine_grained_idx.csv,GB1-rep3,GB1,rep3,rep3,GB1-rep3,21963523,20722114,726948,0.0330979688458905,2256950,0.172749769591708,791962,1269478,10219148,10807901
U:/processed_data/reprocess_250221/nova230516/GI1-rep1_umi_dedup_fine_grained_idx.csv,GI1-rep1_umi_dedup_fine_grained_idx.csv,GI1-rep1,GI1,rep1,rep1,GI1-rep1,34294032,32479963,1103383,0.0321741987060606,4108824,0.162010840562754,739287,1434338,20428245,21252590
U:/processed_data/reprocess_250221/nova230516/GI1-rep2_umi_dedup_fine_grained_idx.csv,GI1-rep2_umi_dedup_fine_grained_idx.csv,GI1-rep2,GI1,rep2,rep2,GI1-rep2,30658059,28965014,992167,0.0323623553598093,3608521,0.161848830797574,662374,1265240,17956465,18687105
U:/processed_data/reprocess_250221/nova230516/GI1-rep3_umi_dedup_fine_grained_idx.csv,GI1-rep3_umi_dedup_fine_grained_idx.csv,GI1-rep3,GI1,rep3,rep3,GI1-rep3,33526041,31700200,1089271,0.0324902961253314,3981394,0.161971220468858,706215,1401821,19792794,20599479
U:/processed_data/reprocess_250221/nova230516/HCC1428-rep1_umi_dedup_fine_grained_idx.csv,HCC1428-rep1_umi_dedup_fine_grained_idx.csv,HCC1428-rep1,HCC1428,rep1,rep1,HCC1428-rep1,95139256,89858835,3121054,0.0328051125394548,10078198,0.16508906075163,3794448,4756247,48802434,50968839
U:/processed_data/reprocess_250221/nova230516/HCC1428-rep2_umi_dedup_fine_grained_idx.csv,HCC1428-rep2_umi_dedup_fine_grained_idx.csv,HCC1428-rep2,HCC1428,rep2,rep2,HCC1428-rep2,27090903,25388328,897541,0.0331307155025434,2880647,0.173304440506397,941236,1468655,13095583,13741241
U:/processed_data/reprocess_250221/nova230516/HCC1428-rep3_umi_dedup_fine_grained_idx.csv,HCC1428-rep3_umi_dedup_fine_grained_idx.csv,HCC1428-rep3,HCC1428,rep3,rep3,HCC1428-rep3,55049524,51956191,1824444,0.0331418669487496,5782353,0.169045540666989,1941160,2705892,27140619,28423536
U:/processed_data/reprocess_250221/nova230516/HCC38-rep1_umi_dedup_fine_grained_idx.csv,HCC38-rep1_umi_dedup_fine_grained_idx.csv,HCC38-rep1,HCC38,rep1,rep1,HCC38-rep1,45002370,42510161,1495577,0.0332332941576188,3954727,0.160064621192359,1893423,1390692,19823882,20752338
U:/processed_data/reprocess_250221/nova230516/HCC38-rep2_umi_dedup_fine_grained_idx.csv,HCC38-rep2_umi_dedup_fine_grained_idx.csv,HCC38-rep2,HCC38,rep2,rep2,HCC38-rep2,35850687,33795634,1189968,0.0331923346406165,3166993,0.160729434110861,1613537,1115361,15795181,16536884
U:/processed_data/reprocess_250221/nova230516/HCC38-rep3_umi_dedup_fine_grained_idx.csv,HCC38-rep3_umi_dedup_fine_grained_idx.csv,HCC38-rep3,HCC38,rep3,rep3,HCC38-rep3,42465929,39803768,1420985,0.0334617664904964,3802756,0.162616098581356,1574924,1289775,18696408,19582112
U:/processed_data/reprocess_250221/nova230516/HEK-rep1_umi_dedup_fine_grained_idx.csv,HEK-rep1_umi_dedup_fine_grained_idx.csv,HEK-rep1,HEK,rep1,rep1,HEK-rep1,17934865,16861730,613331,0.0341976925948425,2457273,0.25961518042307,256787,389358,6715124,7007786
U:/processed_data/reprocess_250221/nova230516/HEK-rep2_umi_dedup_fine_grained_idx.csv,HEK-rep2_umi_dedup_fine_grained_idx.csv,HEK-rep2,HEK,rep2,rep2,HEK-rep2,17590283,16586623,601569,0.034198938129648,2289706,0.246257375226123,288394,415673,6717232,7008314
U:/processed_data/reprocess_250221/nova230516/HEK-rep3_umi_dedup_fine_grained_idx.csv,HEK-rep3_umi_dedup_fine_grained_idx.csv,HEK-rep3,HEK,rep3,rep3,HEK-rep3,18370368,17258888,630622,0.0343282181391249,2263463,0.236675703396318,303501,424452,6995597,7300100
U:/processed_data/reprocess_250221/nova230516/HEK-rep4_umi_dedup_fine_grained_idx.csv,HEK-rep4_umi_dedup_fine_grained_idx.csv,HEK-rep4,HEK,rep4,rep1,HEK-rep1,15402945,14532588,525445,0.0341132815834894,1815622,0.224471525929201,300348,404871,6010510,6272807
U:/processed_data/reprocess_250221/nova230516/HEK-rep5_umi_dedup_fine_grained_idx.csv,HEK-rep5_umi_dedup_fine_grained_idx.csv,HEK-rep5,HEK,rep5,rep2,HEK-rep2,20258209,19074562,691668,0.0341426036230547,2885713,0.269875915808296,268202,405868,7481898,7807027
U:/processed_data/reprocess_250221/nova230516/HEK-rep6_umi_dedup_fine_grained_idx.csv,HEK-rep6_umi_dedup_fine_grained_idx.csv,HEK-rep6,HEK,rep6,rep3,HEK-rep3,18889862,17766616,646025,0.0341995616484652,2609347,0.260944955136737,273156,404196,7081892,7390260
U:/processed_data/reprocess_250221/nova230516/IGR37-rep1_umi_dedup_fine_grained_idx.csv,IGR37-rep1_umi_dedup_fine_grained_idx.csv,IGR37-rep1,IGR37,rep1,rep1,IGR37-rep1,11599902,10971201,388565,0.0334972657527624,1106669,0.165088089724989,421514,440289,5341531,5596837
U:/processed_data/reprocess_250221/nova230516/IGR37-rep2_umi_dedup_fine_grained_idx.csv,IGR37-rep2_umi_dedup_fine_grained_idx.csv,IGR37-rep2,IGR37,rep2,rep2,IGR37-rep2,11257458,10657480,375990,0.0333991918957193,1072123,0.164761750644795,391429,415199,5186710,5434988
U:/processed_data/reprocess_250221/nova230516/IGR37-rep3_umi_dedup_fine_grained_idx.csv,IGR37-rep3_umi_dedup_fine_grained_idx.csv,IGR37-rep3,IGR37,rep3,rep3,IGR37-rep3,11076535,10434871,371176,0.0335101184621364,1067556,0.16548002656222,354914,410341,5138972,5383712
U:/processed_data/reprocess_250221/nova230516/IPC298-rep1_umi_dedup_fine_grained_idx.csv,IPC298-rep1_umi_dedup_fine_grained_idx.csv,IPC298-rep1,IPC298,rep1,rep1,IPC298-rep1,23375150,22013746,773993,0.0331117875179411,2887161,0.185421017748561,468976,1328408,12060568,12683679
U:/processed_data/reprocess_250221/nova230516/IPC298-rep2_umi_dedup_fine_grained_idx.csv,IPC298-rep2_umi_dedup_fine_grained_idx.csv,IPC298-rep2,IPC298,rep2,rep2,IPC298-rep2,58263034,54901790,1928649,0.0331024470850591,8854277,0.226643875002672,989828,2892631,28727450,30212638
U:/processed_data/reprocess_250221/nova230516/IPC298-rep3_umi_dedup_fine_grained_idx.csv,IPC298-rep3_umi_dedup_fine_grained_idx.csv,IPC298-rep3,IPC298,rep3,rep3,IPC298-rep3,17059283,16028202,556465,0.0326194834800501,2069063,0.17367192031312,299972,1161039,9369079,9844567
U:/processed_data/reprocess_250221/nova230516/JHH6-rep1_umi_dedup_fine_grained_idx.csv,JHH6-rep1_umi_dedup_fine_grained_idx.csv,JHH6-rep1,JHH6,rep1,rep1,JHH6-rep1,21235482,20054532,707294,0.0333071789941005,2151401,0.164539976603121,803527,1036340,10414363,10923847
U:/processed_data/reprocess_250221/nova230516/JHH6-rep2_umi_dedup_fine_grained_idx.csv,JHH6-rep2_umi_dedup_fine_grained_idx.csv,JHH6-rep2,JHH6,rep2,rep2,JHH6-rep2,39322072,37037581,1303677,0.0331538226164684,4048420,0.165477157304178,1310988,1743970,19468951,20416709
U:/processed_data/reprocess_250221/nova230516/JHH6-rep3_umi_dedup_fine_grained_idx.csv,JHH6-rep3_umi_dedup_fine_grained_idx.csv,JHH6-rep3,JHH6,rep3,rep3,JHH6-rep3,35532294,33575345,1180117,0.0332125192930127,3651547,0.165307666360683,1300191,1601772,17590362,18437852
U:/processed_data/reprocess_250221/nova230516/JHOM-rep1_umi_dedup_fine_grained_idx.csv,JHOM-rep1_umi_dedup_fine_grained_idx.csv,JHOM-rep1,JHOM1,rep1,rep1,JHOM1-rep1,30780959,29038044,1017928,0.0330700547698985,2773203,0.16795056982432,2242730,989664,13142145,13738816
U:/processed_data/reprocess_250221/nova230516/JHOM-rep2_umi_dedup_fine_grained_idx.csv,JHOM-rep2_umi_dedup_fine_grained_idx.csv,JHOM-rep2,JHOM1,rep2,rep2,JHOM1-rep2,32802273,30908594,1075376,0.0327835817962981,2988075,0.171824561405526,2604228,1032197,13776123,14402192
U:/processed_data/reprocess_250221/nova230516/JHOM-rep3_umi_dedup_fine_grained_idx.csv,JHOM-rep3_umi_dedup_fine_grained_idx.csv,JHOM-rep3,JHOM1,rep3,rep3,JHOM1-rep3,40171079,37891687,1313114,0.0326880440527873,3856723,0.180034104839003,3098450,1217148,16809111,17565457
U:/processed_data/reprocess_250221/nova230516/K562_2ugNuc-rep1_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep1_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep1,K562,rep1,rep1,K562-rep1,11684409,11023139,384054,0.0328689281588825,1404980,0.171225138791833,207318,609788,6540641,6800474
U:/processed_data/reprocess_250221/nova230516/K562_2ugNuc-rep2_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep2_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep2,K562,rep2,rep2,K562-rep2,43358173,40859882,1424503,0.0328543133032842,5069974,0.173135531633134,1180619,2272897,23243892,24213293
U:/processed_data/reprocess_250221/nova230516/K562_2ugNuc-rep3_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep3_umi_dedup_fine_grained_idx.csv,K562_2ugNuc-rep3,K562,rep3,rep3,K562-rep3,11639245,10975568,383102,0.0329146778850346,1394185,0.170645458520051,201998,617529,6515667,6775883
U:/processed_data/reprocess_250221/nova230516/Kelly-rep1_umi_dedup_fine_grained_idx.csv,Kelly-rep1_umi_dedup_fine_grained_idx.csv,Kelly-rep1,Kelly,rep1,rep1,Kelly-rep1,77121805,72847719,2529316,0.032796379700916,8747955,0.16230257329382,2120420,2888208,43278100,45151098
U:/processed_data/reprocess_250221/nova230516/Kelly-rep2_umi_dedup_fine_grained_idx.csv,Kelly-rep2_umi_dedup_fine_grained_idx.csv,Kelly-rep2,Kelly,rep2,rep2,Kelly-rep2,53705486,50794175,1750097,0.0325869316218459,6167185,0.16309739505016,1516561,2030123,30291731,31645712
U:/processed_data/reprocess_250221/nova230516/Kelly-rep3_umi_dedup_fine_grained_idx.csv,Kelly-rep3_umi_dedup_fine_grained_idx.csv,Kelly-rep3,Kelly,rep3,rep3,Kelly-rep3,73381436,69318619,2389531,0.0325631539835225,8310803,0.162176183163403,1970389,2737986,41156792,42934718
U:/processed_data/reprocess_250221/nova230516/KMRC1-rep1_umi_dedup_fine_grained_idx.csv,KMRC1-rep1_umi_dedup_fine_grained_idx.csv,KMRC1-rep1,KMRC1,rep1,rep1,KMRC1-rep1,50931559,47481693,1682966,0.0330436773003552,7081628,0.225001159696941,2125544,3263565,23117303,24392112
